Auftrag_ID,Datum,Kunde / Firma,Adresse Start,Adresse Ziel,Transport,Zusatztechnik,Kilometer,Kraftstoffverbrauch_Liter,Anzahl Möbelpacker,Arbeitsstunden Möbelpacker,Auftragsdauer_Stunden,Preis_EUR,Notizen
1966,2025-09-26,Nina Krause,"Hauptstraße 82, Hamburg-Harburg","Bergstraße 20, Hamburg-Altona",eigener Transporter,,10,1.18,2,5.4,7.0,535.28,
1967,2025-09-26,Uwe Hartmann,"Hafenstraße 10, Norderstedt","Hauptstraße 82, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Hubwagen,76,8.7,3,4.1,4.6,623.72,Hubwagen
1968,2025-09-26,GreenMarket GmbH,"Kirchenallee 95, Hamburg-Nord","Elbchaussee 57, Stade",eigener 7.5t LKW,Hubwagen,6,0.7,1,2.1,2.8,348.07,Hubwagen
1969,2025-09-26,Lena Vogt,"Hafenstraße 46, Reinbek","Elbchaussee 64, Hamburg-Wandsbek",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,8,0.8,2,4.9,6.2,486.35,Gabelstapler gemietet
1970,2025-09-27,Anna Becker,"Hafenstraße 14, Hamburg-Nord","Lange Reihe 91, Wedel",eigener Transporter,Gabelstapler gemietet,21,2.85,3,4.8,7.8,625.27,Gabelstapler gemietet
1971,2025-09-27,Eventtechnik Elbe GmbH,"Bergstraße 91, Norderstedt","Kirchenallee 47, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,59,5.63,1,5.8,6.8,504.69,Gabelstapler gemietet
1972,2025-09-27,Uwe Hartmann,"Hafenstraße 19, Pinneberg","Kirchenallee 101, Hamburg-Harburg",gemieteter Transporter mit Fahrer,Hubwagen,68,11.98,1,5.0,7.8,531.03,Hubwagen
1973,2025-09-27,Julia Neumann,"Elbchaussee 26, Stade","Hauptstraße 72, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,35,3.46,3,7.7,9.2,739.84,Gabelstapler gemietet
1974,2025-09-27,Lena Vogt,"Elbchaussee 107, Buxtehude","Hafenstraße 91, Wedel",gemieteter 12t LKW mit Fahrer,,120,16.21,4,4.7,7.0,779.63,
1975,2025-09-27,Nina Krause,"Hauptstraße 18, Hamburg-Wandsbek","Mühlenweg 25, Stade",eigener 7.5t LKW,Möbellift,90,12.2,4,5.0,6.8,809.97,Möbellift
1976,2025-09-28,Sven Richter,"Feldweg 82, Hamburg-Harburg","Mühlenweg 16, Hamburg-Altona",eigener Transporter,Möbellift,59,10.02,4,7.3,9.3,938.97,Möbellift
1977,2025-09-28,Martin Schulz,"Lange Reihe 110, Stade","Mühlenweg 11, Ahrensburg",eigener 7.5t LKW,Gabelstapler gemietet,83,14.8,1,4.9,7.1,531.0,Gabelstapler gemietet
1978,2025-09-28,Nina Krause,"Mühlenweg 52, Norderstedt","Elbchaussee 86, Wedel",gemieteter Transporter mit Fahrer,,78,11.82,2,6.0,8.7,619.88,
1979,2025-09-28,Bäckerei Nord GmbH,"Industriestraße 68, Pinneberg","Lange Reihe 86, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,,52,4.83,2,6.3,8.2,585.25,
1980,2025-09-28,Bäckerei Nord GmbH,"Bahnhofstraße 45, Wedel","Bahnhofstraße 19, Hamburg-Nord",gemieteter 12t LKW mit Fahrer,Möbellift,114,13.16,4,5.0,7.5,843.24,Möbellift
1981,2025-09-29,Sven Richter,"Feldweg 110, Hamburg-Nord","Bahnhofstraße 27, Norderstedt",gemieteter 12t LKW mit Fahrer,Hubwagen,101,12.78,1,4.7,7.3,518.7,Hubwagen
1982,2025-09-29,Anna Becker,"Lange Reihe 47, Hamburg-Nord","Hauptstraße 66, Reinbek",gemieteter Transporter mit Fahrer,Hubwagen,50,5.14,1,1.6,3.5,420.7,Hubwagen
1983,2025-09-29,Nordlicht Möbelhandel,"Industriestraße 90, Hamburg-Wandsbek","Hafenstraße 64, Hamburg-Nord",gemieteter Transporter mit Fahrer,Hubwagen,100,16.42,0,0.0,2.1,155.11,Hubwagen
1984,2025-09-29,Martin Schulz,"Industriestraße 111, Hamburg-Bergedorf","Bahnhofstraße 30, Hamburg-Eimsbüttel",eigener 7.5t LKW,Hubwagen,47,7.56,4,6.5,7.8,819.09,Hubwagen
1985,2025-09-29,StartupDock Hamburg,"Mühlenweg 77, Ahrensburg","Feldweg 59, Stade",gemieteter 12t LKW mit Fahrer,Möbellift,38,6.2,3,2.1,2.9,455.68,Möbellift
1986,2025-09-30,Anna Becker,"Hauptstraße 104, Wedel","Mühlenweg 89, Hamburg-Nord",gemieteter Transporter mit Fahrer,Hubwagen,22,2.29,3,1.8,3.5,479.45,Hubwagen
1987,2025-09-30,Nina Krause,"Feldweg 97, Wedel","Hafenstraße 57, Hamburg-Wandsbek",eigener 7.5t LKW,Gabelstapler gemietet,59,9.07,4,7.6,10.3,906.26,Gabelstapler gemietet
1988,2025-09-30,Lena Vogt,"Hauptstraße 48, Ahrensburg","Elbchaussee 70, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,28,4.3,2,3.9,6.1,467.44,Gabelstapler gemietet
1989,2025-09-30,Nina Krause,"Bergstraße 60, Stade","Bergstraße 69, Norderstedt",gemieteter 12t LKW mit Fahrer,Möbellift,16,2.63,1,6.4,8.9,441.29,Möbellift
1990,2025-10-01,Katrin Albrecht,"Lange Reihe 31, Hamburg-Harburg","Kirchenallee 2, Wedel",eigener Transporter,Hubwagen,22,3.33,1,6.1,7.4,469.99,Hubwagen
1991,2025-10-01,Thomas Krüger,"Elbchaussee 81, Reinbek","Kirchenallee 90, Ahrensburg",gemieteter Transporter mit Fahrer,Hubwagen,38,5.99,2,7.6,8.3,628.33,Hubwagen
1992,2025-10-01,Anna Becker,"Kirchenallee 53, Hamburg-Eimsbüttel","Hafenstraße 63, Stade",eigener Transporter,Hubwagen,24,2.91,2,2.0,3.0,443.59,Hubwagen
1993,2025-10-01,GreenMarket GmbH,"Feldweg 11, Hamburg-Wandsbek","Lange Reihe 13, Ahrensburg",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,55,8.1,3,6.1,6.8,708.13,Gabelstapler gemietet
1994,2025-10-01,Katrin Albrecht,"Hauptstraße 41, Hamburg-Wandsbek","Hafenstraße 112, Stade",eigener Transporter,Gabelstapler gemietet,80,11.53,2,6.9,9.5,651.82,Gabelstapler gemietet
1995,2025-10-01,Lagerhaus Barmbek,"Bergstraße 14, Hamburg-Bergedorf","Feldweg 103, Hamburg-Nord",eigener Transporter,Hubwagen,65,9.65,0,0.0,1.4,158.41,Hubwagen
1996,2025-10-02,Lena Vogt,"Lange Reihe 43, Wedel","Bergstraße 39, Hamburg-Bergedorf",eigener 7.5t LKW,Gabelstapler gemietet,113,16.05,1,3.4,5.3,536.49,Gabelstapler gemietet
1997,2025-10-02,Lena Vogt,"Kirchenallee 62, Stade","Elbchaussee 73, Stade",gemieteter 12t LKW mit Fahrer,Möbellift,67,9.17,2,3.5,22.8,505.66,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
1998,2025-10-02,Sven Richter,"Feldweg 98, Reinbek","Feldweg 23, Hamburg-Wandsbek",eigener 7.5t LKW,Gabelstapler gemietet,87,9.06,0,0.0,2.3,194.19,Gabelstapler gemietet
1999,2025-10-02,Julia Neumann,"Bergstraße 19, Hamburg-Wandsbek","Elbchaussee 26, Wedel",gemieteter Transporter mit Fahrer,Möbellift,38,4.58,4,7.9,10.5,939.25,Möbellift
2000,2025-10-02,HafenLogistik HH,"Bahnhofstraße 116, Wedel","Hafenstraße 71, Norderstedt",gemieteter 12t LKW mit Fahrer,Hubwagen,59,9.07,2,4.2,6.1,570.33,Hubwagen
2001,2025-10-02,Katrin Albrecht,"Industriestraße 54, Hamburg-Bergedorf","Kirchenallee 104, Pinneberg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,7,0.82,1,3.4,6.1,395.78,Gabelstapler gemietet
2002,2025-10-03,Anna Becker,"Bergstraße 46, Hamburg-Harburg","Kirchenallee 57, Norderstedt",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,100,17.87,2,6.4,9.3,671.79,Gabelstapler gemietet
2003,2025-10-03,Thomas Krüger,"Elbchaussee 76, Wedel","Hauptstraße 111, Wedel",eigener 7.5t LKW,Gabelstapler gemietet,73,6.57,4,2.2,2.7,549.79,Gabelstapler gemietet
2004,2025-10-03,IT-Service Elbe,"Hafenstraße 113, Hamburg-Nord","Bergstraße 108, Norderstedt",eigener 7.5t LKW,Hubwagen,90,11.51,3,5.6,30.2,756.81,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2005,2025-10-03,Sven Richter,"Bergstraße 73, Ahrensburg","Industriestraße 82, Hamburg-Nord",eigener Transporter,Gabelstapler gemietet,15,2.66,1,2.0,3.1,406.49,Gabelstapler gemietet
2006,2025-10-03,Lena Vogt,"Mühlenweg 89, Hamburg-Wandsbek","Kirchenallee 119, Hamburg-Bergedorf",gemieteter Transporter mit Fahrer,,85,13.89,4,4.0,5.1,718.0,
2007,2025-10-03,Peter Hansen,"Industriestraße 112, Hamburg-Wandsbek","Feldweg 2, Wedel",eigener 7.5t LKW,Gabelstapler gemietet,40,5.66,0,0.0,19.6,108.14,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2008,2025-10-04,IT-Service Elbe,"Bahnhofstraße 20, Stade","Feldweg 42, Stade",gemieteter Transporter mit Fahrer,Möbellift,101,16.79,3,3.8,5.9,621.3,Möbellift
2009,2025-10-04,IT-Service Elbe,"Industriestraße 10, Hamburg-Wandsbek","Bahnhofstraße 88, Hamburg-Wandsbek",eigener 7.5t LKW,,115,11.98,3,5.6,7.5,759.89,
2010,2025-10-04,Bäckerei Nord GmbH,"Bahnhofstraße 12, Hamburg-Eimsbüttel","Kirchenallee 116, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,,93,8.91,1,4.3,4.8,494.64,
2011,2025-10-04,Peter Hansen,"Bahnhofstraße 99, Hamburg-Nord","Hauptstraße 93, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Möbellift,79,8.75,2,6.6,9.0,642.07,Möbellift
2012,2025-10-04,Nina Krause,"Elbchaussee 5, Hamburg-Harburg","Hafenstraße 26, Pinneberg",eigener Transporter,Hubwagen,27,4.01,4,4.7,5.2,669.68,Hubwagen
2013,2025-10-05,Sven Richter,"Bergstraße 77, Stade","Industriestraße 16, Hamburg-Harburg",eigener 7.5t LKW,Gabelstapler gemietet,93,16.57,3,1.8,3.0,490.45,Gabelstapler gemietet
2014,2025-10-05,Peter Hansen,"Feldweg 107, Buxtehude","Kirchenallee 70, Pinneberg",gemieteter 12t LKW mit Fahrer,,107,12.44,0,0.0,2.0,231.14,
2015,2025-10-05,Uwe Hartmann,"Bahnhofstraße 2, Stade","Bahnhofstraße 30, Hamburg-Bergedorf",eigener 7.5t LKW,Möbellift,119,12.57,3,6.4,7.2,831.84,Möbellift
2016,2025-10-05,Sven Richter,"Hauptstraße 1, Buxtehude","Mühlenweg 48, Hamburg-Nord",eigener 7.5t LKW,,101,17.55,1,6.6,8.3,522.97,
2017,2025-10-05,Peter Hansen,"Feldweg 83, Hamburg-Bergedorf","Bergstraße 31, Hamburg-Nord",eigener Transporter,Hubwagen,39,3.95,2,5.4,8.1,571.64,Hubwagen
2018,2025-10-05,Anna Becker,"Hauptstraße 110, Hamburg-Altona","Mühlenweg 21, Hamburg-Nord",eigener 7.5t LKW,Gabelstapler gemietet,18,1.93,1,2.9,5.5,432.3,Gabelstapler gemietet
2019,2025-10-06,Nina Krause,"Bahnhofstraße 119, Norderstedt","Mühlenweg 117, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,,101,13.85,0,0.0,2.2,214.11,
2020,2025-10-06,Uwe Hartmann,"Lange Reihe 74, Stade","Kirchenallee 10, Reinbek",gemieteter 12t LKW mit Fahrer,Möbellift,46,7.23,2,3.7,6.7,522.09,Möbellift
2021,2025-10-06,Julia Neumann,"Hafenstraße 73, Stade","Hauptstraße 80, Reinbek",eigener Transporter,Möbellift,60,10.29,3,3.0,4.8,521.44,Möbellift
2022,2025-10-06,Nordlicht Möbelhandel,"Elbchaussee 54, Hamburg-Nord","Kirchenallee 30, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,,96,9.92,2,4.0,4.5,585.96,
2023,2025-10-06,Fischer & Partner Büroservice,"Hauptstraße 49, Hamburg-Wandsbek","Hafenstraße 108, Wedel",gemieteter Transporter mit Fahrer,Hubwagen,30,3.05,1,5.3,19.0,468.52,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2024,2025-10-07,Lena Vogt,"Bahnhofstraße 14, Reinbek","Bahnhofstraße 39, Hamburg-Wandsbek",eigener 7.5t LKW,Gabelstapler gemietet,74,11.82,2,6.0,6.7,626.74,Gabelstapler gemietet
2025,2025-10-07,Sven Richter,"Hauptstraße 22, Hamburg-Bergedorf","Industriestraße 98, Hamburg-Bergedorf",gemieteter Transporter mit Fahrer,Hubwagen,116,18.2,0,0.0,2.4,219.43,Hubwagen
2026,2025-10-07,Peter Hansen,"Feldweg 46, Wedel","Kirchenallee 75, Hamburg-Eimsbüttel",eigener 7.5t LKW,Gabelstapler gemietet,25,4.22,0,0.0,0.6,62.16,Gabelstapler gemietet
2027,2025-10-07,Küchenstudio Altona,"Elbchaussee 28, Norderstedt","Hafenstraße 60, Buxtehude",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,45,6.51,0,0.0,2.4,88.15,Gabelstapler gemietet
2028,2025-10-07,Nordlicht Möbelhandel,"Mühlenweg 82, Pinneberg","Bahnhofstraße 85, Hamburg-Harburg",gemieteter Transporter mit Fahrer,Hubwagen,6,1.03,4,7.7,9.4,915.74,Hubwagen
2029,2025-10-07,IT-Service Elbe,"Bahnhofstraße 51, Hamburg-Nord","Mühlenweg 6, Hamburg-Harburg",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,28,4.82,3,4.3,6.7,608.01,Gabelstapler gemietet
2030,2025-10-08,HafenLogistik HH,"Elbchaussee 6, Reinbek","Mühlenweg 99, Reinbek",eigener 7.5t LKW,Gabelstapler gemietet,5,0.67,0,0.0,2.8,54.61,Gabelstapler gemietet
2031,2025-10-08,Bäckerei Nord GmbH,"Mühlenweg 111, Ahrensburg","Bahnhofstraße 90, Wedel",eigener Transporter,,17,2.88,4,2.6,3.7,530.7,
2032,2025-10-08,Nina Krause,"Elbchaussee 14, Wedel","Bahnhofstraße 28, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,Hubwagen,45,6.09,2,6.2,6.9,587.24,Hubwagen
2033,2025-10-08,Anna Becker,"Hafenstraße 119, Hamburg-Harburg","Hauptstraße 96, Hamburg-Eimsbüttel",eigener 7.5t LKW,Möbellift,7,1.12,4,7.5,10.2,845.53,Möbellift
2034,2025-10-09,Peter Hansen,"Feldweg 23, Norderstedt","Elbchaussee 64, Stade",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,89,12.16,3,3.1,5.7,557.43,Gabelstapler gemietet
2035,2025-10-09,Anna Becker,"Elbchaussee 82, Hamburg-Bergedorf","Bahnhofstraße 96, Wedel",eigener 7.5t LKW,,60,7.23,0,0.0,2.7,160.74,
2036,2025-10-09,Nina Krause,"Hafenstraße 68, Hamburg-Eimsbüttel","Mühlenweg 69, Buxtehude",eigener Transporter,Möbellift,14,2.26,3,7.0,9.9,685.49,Möbellift
2037,2025-10-09,Uwe Hartmann,"Bahnhofstraße 16, Hamburg-Bergedorf","Hafenstraße 10, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,72,10.65,1,2.8,4.9,433.86,Gabelstapler gemietet
2038,2025-10-10,Lena Vogt,"Mühlenweg 70, Hamburg-Harburg","Elbchaussee 102, Buxtehude",eigener Transporter,Möbellift,104,14.6,1,1.5,3.9,456.77,Möbellift
2039,2025-10-10,Bäckerei Nord GmbH,"Hauptstraße 33, Hamburg-Bergedorf","Feldweg 47, Norderstedt",eigener Transporter,Hubwagen,56,6.3,2,4.1,6.0,568.95,Hubwagen
2040,2025-10-10,Martin Schulz,"Lange Reihe 22, Hamburg-Nord","Industriestraße 28, Hamburg-Harburg",eigener Transporter,Möbellift,24,4.11,0,0.0,1.1,60.46,Möbellift
2041,2025-10-10,Martin Schulz,"Feldweg 29, Hamburg-Bergedorf","Lange Reihe 114, Hamburg-Eimsbüttel",eigener 7.5t LKW,,92,9.47,3,5.0,29.0,678.39,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2042,2025-10-11,Sven Richter,"Kirchenallee 95, Hamburg-Nord","Bahnhofstraße 46, Buxtehude",gemieteter Transporter mit Fahrer,Möbellift,38,6.75,2,7.6,9.2,621.92,Möbellift
2043,2025-10-11,Uwe Hartmann,"Mühlenweg 69, Hamburg-Wandsbek","Feldweg 19, Hamburg-Nord",eigener Transporter,,12,1.2,1,6.4,8.5,432.21,
2044,2025-10-11,Nina Krause,"Industriestraße 34, Hamburg-Harburg","Bergstraße 25, Reinbek",gemieteter 12t LKW mit Fahrer,Hubwagen,119,10.77,3,6.2,8.6,764.64,Hubwagen
2045,2025-10-11,Uwe Hartmann,"Elbchaussee 58, Wedel","Hafenstraße 34, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,13,1.49,2,5.2,7.7,549.81,Gabelstapler gemietet
2046,2025-10-11,GreenMarket GmbH,"Kirchenallee 90, Norderstedt","Bergstraße 45, Wedel",eigener Transporter,Hubwagen,40,5.13,2,5.0,7.3,550.56,Hubwagen
2047,2025-10-11,Martin Schulz,"Kirchenallee 69, Hamburg-Eimsbüttel","Feldweg 66, Pinneberg",gemieteter Transporter mit Fahrer,Hubwagen,68,8.01,0,0.0,1.2,169.58,Hubwagen
2048,2025-10-12,Thomas Krüger,"Bergstraße 25, Hamburg-Wandsbek","Bergstraße 83, Reinbek",eigener 7.5t LKW,Hubwagen,45,6.51,0,0.0,21.7,96.61,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2049,2025-10-12,IT-Service Elbe,"Elbchaussee 119, Reinbek","Industriestraße 115, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Hubwagen,30,5.33,0,0.0,0.6,76.37,Hubwagen
2050,2025-10-12,IT-Service Elbe,"Hafenstraße 56, Pinneberg","Feldweg 115, Reinbek",gemieteter 12t LKW mit Fahrer,Möbellift,72,9.69,3,5.9,6.6,705.09,Möbellift
2051,2025-10-12,Lena Vogt,"Mühlenweg 61, Hamburg-Nord","Hafenstraße 56, Ahrensburg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,67,9.61,4,7.0,8.6,885.64,Gabelstapler gemietet
2052,2025-10-12,GreenMarket GmbH,"Hafenstraße 88, Hamburg-Eimsbüttel","Kirchenallee 57, Pinneberg",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,45,6.68,3,7.7,8.4,810.16,Gabelstapler gemietet
2053,2025-10-13,Martin Schulz,"Lange Reihe 92, Pinneberg","Industriestraße 22, Reinbek",eigener 7.5t LKW,,28,3.63,1,4.2,5.5,465.52,
2054,2025-10-13,Nina Krause,"Hauptstraße 32, Buxtehude","Feldweg 44, Ahrensburg",gemieteter 12t LKW mit Fahrer,Hubwagen,114,17.48,3,6.4,8.7,836.32,Hubwagen
2055,2025-10-13,Sven Richter,"Industriestraße 24, Hamburg-Harburg","Industriestraße 66, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,,27,4.49,3,3.7,4.3,558.17,
2056,2025-10-13,Eventtechnik Elbe GmbH,"Lange Reihe 77, Hamburg-Bergedorf","Bergstraße 49, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,,44,7.38,0,0.0,1.3,138.34,
2057,2025-10-13,Nina Krause,"Bahnhofstraße 52, Hamburg-Nord","Kirchenallee 117, Wedel",gemieteter 12t LKW mit Fahrer,,62,10.71,4,4.0,34.9,693.83,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2058,2025-10-13,Martin Schulz,"Hafenstraße 88, Norderstedt","Hafenstraße 93, Buxtehude",eigener Transporter,Hubwagen,58,10.08,0,0.0,1.6,174.13,Hubwagen
2059,2025-10-14,IT-Service Elbe,"Kirchenallee 86, Hamburg-Nord","Industriestraße 98, Hamburg-Nord",gemieteter Transporter mit Fahrer,Hubwagen,94,15.67,2,4.1,6.6,599.57,Hubwagen
2060,2025-10-14,Katrin Albrecht,"Bahnhofstraße 20, Hamburg-Altona","Bergstraße 20, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,73,6.9,3,7.0,9.9,754.91,Gabelstapler gemietet
2061,2025-10-14,HafenLogistik HH,"Hafenstraße 8, Hamburg-Harburg","Bahnhofstraße 100, Wedel",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,43,5.15,3,5.0,6.2,651.8,Gabelstapler gemietet
2062,2025-10-14,Thomas Krüger,"Elbchaussee 107, Hamburg-Wandsbek","Feldweg 33, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,94,8.49,3,7.8,10.2,866.43,Gabelstapler gemietet
2063,2025-10-14,Nina Krause,"Hauptstraße 117, Buxtehude","Hauptstraße 50, Ahrensburg",gemieteter Transporter mit Fahrer,,44,6.42,4,5.6,7.5,736.58,
2064,2025-10-15,Julia Neumann,"Hafenstraße 10, Stade","Feldweg 114, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Hubwagen,67,9.61,3,6.2,7.8,703.87,Hubwagen
2065,2025-10-15,Thomas Krüger,"Bergstraße 111, Hamburg-Altona","Industriestraße 14, Hamburg-Nord",gemieteter Transporter mit Fahrer,,10,0.98,3,8.0,9.2,788.3,
2066,2025-10-15,Anna Becker,"Industriestraße 108, Buxtehude","Feldweg 72, Reinbek",eigener Transporter,Möbellift,46,5.91,2,6.1,8.4,624.33,Möbellift
2067,2025-10-15,Bäckerei Nord GmbH,"Bergstraße 96, Pinneberg","Kirchenallee 7, Pinneberg",eigener Transporter,Möbellift,105,16.82,1,2.8,4.1,487.9,Möbellift
2068,2025-10-15,Lagerhaus Barmbek,"Bahnhofstraße 39, Hamburg-Altona","Elbchaussee 103, Hamburg-Nord",gemieteter Transporter mit Fahrer,Möbellift,39,5.0,3,2.9,4.4,492.53,Möbellift
2069,2025-10-16,IT-Service Elbe,"Feldweg 112, Buxtehude","Lange Reihe 4, Norderstedt",eigener 7.5t LKW,Gabelstapler gemietet,7,0.9,4,1.7,4.6,437.32,Gabelstapler gemietet
2070,2025-10-16,Fischer & Partner Büroservice,"Lange Reihe 61, Pinneberg","Bahnhofstraße 7, Ahrensburg",eigener Transporter,Gabelstapler gemietet,77,12.01,3,3.9,6.3,624.81,Gabelstapler gemietet
2071,2025-10-16,Uwe Hartmann,"Kirchenallee 5, Buxtehude","Elbchaussee 95, Hamburg-Nord",eigener 7.5t LKW,Möbellift,94,13.05,3,2.2,2.9,550.8,Möbellift
2072,2025-10-16,Uwe Hartmann,"Feldweg 28, Hamburg-Nord","Bergstraße 88, Hamburg-Nord",eigener Transporter,Gabelstapler gemietet,93,16.71,0,0.0,1.5,146.97,Gabelstapler gemietet
2073,2025-10-17,Katrin Albrecht,"Bergstraße 46, Hamburg-Nord","Bahnhofstraße 65, Norderstedt",gemieteter Transporter mit Fahrer,,64,10.18,0,0.0,1.0,161.55,
2074,2025-10-17,Fischer & Partner Büroservice,"Bergstraße 22, Pinneberg","Lange Reihe 32, Buxtehude",gemieteter 12t LKW mit Fahrer,,33,3.03,4,6.5,7.9,854.25,
2075,2025-10-17,StartupDock Hamburg,"Kirchenallee 46, Hamburg-Eimsbüttel","Bergstraße 35, Hamburg-Nord",eigener 7.5t LKW,Hubwagen,120,11.04,4,2.7,3.7,645.32,Hubwagen
2076,2025-10-17,Thomas Krüger,"Hafenstraße 25, Stade","Kirchenallee 105, Hamburg-Bergedorf",eigener 7.5t LKW,,69,7.11,0,0.0,20.8,133.27,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2077,2025-10-17,IT-Service Elbe,"Bergstraße 46, Hamburg-Harburg","Bergstraße 16, Hamburg-Harburg",eigener 7.5t LKW,Gabelstapler gemietet,21,2.75,0,0.0,1.9,71.01,Gabelstapler gemietet
2078,2025-10-17,HafenLogistik HH,"Bahnhofstraße 65, Stade","Bahnhofstraße 15, Norderstedt",eigener Transporter,Hubwagen,32,5.33,3,4.2,5.9,615.85,Hubwagen
2079,2025-10-18,Thomas Krüger,"Elbchaussee 22, Hamburg-Altona","Mühlenweg 72, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,120,21.6,3,4.6,6.9,698.36,Gabelstapler gemietet
2080,2025-10-18,Nina Krause,"Mühlenweg 56, Hamburg-Eimsbüttel","Bahnhofstraße 5, Hamburg-Altona",gemieteter Transporter mit Fahrer,Möbellift,74,10.67,4,4.6,6.8,701.9,Möbellift
2081,2025-10-18,HafenLogistik HH,"Mühlenweg 52, Hamburg-Bergedorf","Feldweg 3, Buxtehude",gemieteter Transporter mit Fahrer,Möbellift,54,7.5,3,5.3,6.4,706.96,Möbellift
2082,2025-10-18,Nina Krause,"Hafenstraße 18, Ahrensburg","Elbchaussee 101, Stade",gemieteter Transporter mit Fahrer,,5,0.88,1,1.6,2.5,325.1,
2083,2025-10-19,Sven Richter,"Hauptstraße 32, Wedel","Industriestraße 47, Hamburg-Altona",eigener 7.5t LKW,,107,16.11,4,2.5,4.9,644.88,
2084,2025-10-19,Sven Richter,"Bahnhofstraße 71, Hamburg-Nord","Kirchenallee 31, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,,37,5.68,4,1.7,3.1,514.02,
2085,2025-10-19,Fischer & Partner Büroservice,"Hafenstraße 20, Hamburg-Harburg","Kirchenallee 86, Hamburg-Altona",gemieteter Transporter mit Fahrer,,93,16.12,3,4.9,6.0,716.84,
2086,2025-10-19,Lena Vogt,"Hafenstraße 32, Hamburg-Wandsbek","Feldweg 37, Hamburg-Nord",gemieteter Transporter mit Fahrer,,110,19.42,1,6.7,8.5,542.87,
2087,2025-10-19,Lena Vogt,"Mühlenweg 63, Hamburg-Altona","Lange Reihe 110, Wedel",eigener 7.5t LKW,,55,8.13,4,4.2,7.0,660.91,
2088,2025-10-20,Sven Richter,"Hauptstraße 93, Hamburg-Bergedorf","Feldweg 80, Hamburg-Eimsbüttel",eigener Transporter,Möbellift,8,1.39,0,0.0,2.1,58.27,Möbellift
2089,2025-10-20,Sven Richter,"Lange Reihe 27, Stade","Mühlenweg 107, Buxtehude",gemieteter Transporter mit Fahrer,Möbellift,34,4.67,4,3.6,5.3,654.82,Möbellift
2090,2025-10-20,Sven Richter,"Bahnhofstraße 90, Wedel","Mühlenweg 82, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Möbellift,114,11.34,0,0.0,2.0,180.43,Möbellift
2091,2025-10-20,Küchenstudio Altona,"Bergstraße 119, Hamburg-Nord","Bergstraße 106, Ahrensburg",gemieteter 12t LKW mit Fahrer,Hubwagen,94,9.39,0,0.0,1.9,205.3,Hubwagen
2092,2025-10-21,Martin Schulz,"Industriestraße 86, Buxtehude","Hafenstraße 25, Hamburg-Nord",eigener Transporter,Gabelstapler gemietet,35,3.25,0,0.0,2.4,126.83,Gabelstapler gemietet
2093,2025-10-21,Nordlicht Möbelhandel,"Mühlenweg 7, Hamburg-Eimsbüttel","Mühlenweg 48, Hamburg-Altona",eigener Transporter,Möbellift,66,8.85,0,0.0,2.2,118.05,Möbellift
